,Date,Iron_Price,Silver_Price,Gold_Price,Copper_Price,S&P_GSCI_Price,ID,SUBURB,PRICE,BEDROOMS,BATHROOMS,POSTCODE,CITY
10413,06/2016,54.2,18.36,"1,320.75",18.36,"2,384.66",31342,Churchlands,1510000,4,3,6018,Perth
10414,06/2016,54.2,18.36,"1,320.75",18.36,"2,384.66",31364,South Lake,455000,4,2,6164,Perth
10415,06/2016,54.2,18.36,"1,320.75",18.36,"2,384.66",31376,Woodlands,900000,3,2,6018,Perth
10416,06/2016,54.2,18.36,"1,320.75",18.36,"2,384.66",31478,Lockridge,397000,3,2,6054,Perth
10417,06/2016,54.2,18.36,"1,320.75",18.36,"2,384.66",31700,Dalkeith,1100000,3,2,6009,Perth
10418,06/2016,54.2,18.36,"1,320.75",18.36,"2,384.66",31805,Joondanna,900000,4,2,6060,Perth
10419,06/2016,54.2,18.36,"1,320.75",18.36,"2,384.66",31865,Caversham,485000,4,2,6055,Perth
10420,06/2016,54.2,18.36,"1,320.75",18.36,"2,384.66",32246,North Coogee,1040000,4,2,6163,Perth
10421,06/2016,54.2,18.36,"1,320.75",18.36,"2,384.66",32371,Warwick,445000,4,1,6024,Perth
10422,06/2016,54.2,18.36,"1,320.75",18.36,"2,384.66",32418,Coogee,670000,3,2,6166,Perth
10423,06/2016,54.2,18.36,"1,320.75",18.36,"2,384.66",32446,Greenmount,480000,4,2,6056,Perth
10424,06/2016,54.2,18.36,"1,320.75",18.36,"2,384.66",32480,Mount Claremont,1300000,5,2,6010,Perth
10425,06/2016,54.2,18.36,"1,320.75",18.36,"2,384.66",32491,Swanbourne,2180000,4,2,6010,Perth
10426,06/2016,54.2,18.36,"1,320.75",18.36,"2,384.66",32590,Murdoch,668000,4,2,6150,Perth
10427,06/2016,54.2,18.36,"1,320.75",18.36,"2,384.66",32596,Guildford,600000,4,2,6055,Perth
10428,06/2016,54.2,18.36,"1,320.75",18.36,"2,384.66",32753,Waterford,735000,4,2,6152,Perth
10429,06/2016,54.2,18.36,"1,320.75",18.36,"2,384.66",32811,Medina,239950,2,1,6167,Perth
10430,06/2016,54.2,18.36,"1,320.75",18.36,"2,384.66",32968,Churchlands,1650000,5,2,6018,Perth
10431,06/2016,54.2,18.36,"1,320.75",18.36,"2,384.66",32975,Embleton,520000,3,1,6062,Perth
10432,06/2016,54.2,18.36,"1,320.75",18.36,"2,384.66",33041,City Beach,1412000,4,3,6015,Perth
10433,06/2016,54.2,18.36,"1,320.75",18.36,"2,384.66",33063,Parkwood,615000,5,2,6147,Perth
10434,06/2016,54.2,18.36,"1,320.75",18.36,"2,384.66",33274,Ferndale,515000,3,2,6148,Perth
10435,06/2016,54.2,18.36,"1,320.75",18.36,"2,384.66",33435,Mullaloo,690000,4,2,6027,Perth
10436,06/2016,54.2,18.36,"1,320.75",18.36,"2,384.66",33635,Manning,840000,3,2,6152,Perth
10437,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",146,Ferndale,250000,3,1,6148,Perth
10438,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",175,Huntingdale,464000,4,1,6110,Perth
10439,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",234,South Lake,481000,4,2,6164,Perth
10440,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",335,Hilbert,445000,3,2,6112,Perth
10441,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",414,Trigg,780000,3,1,6029,Perth
10442,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",584,Cannington,402600,3,2,6107,Perth
10443,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",636,St James,450000,3,2,6102,Perth
10444,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",708,Osborne Park,435000,3,2,6017,Perth
10445,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",804,Bullsbrook,370000,4,2,6084,Perth
10446,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",882,Aubin Grove,740000,4,2,6164,Perth
10447,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",942,Girrawheen,385000,3,1,6064,Perth
10448,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",956,South Lake,568000,4,2,6164,Perth
10449,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",967,Kenwick,316500,3,1,6107,Perth
10450,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",1020,Bellevue,435000,3,1,6056,Perth
10451,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",1052,Ardross,950000,4,2,6153,Perth
10452,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",1053,Huntingdale,440000,4,2,6110,Perth
10453,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",1064,Carine,645000,4,1,6020,Perth
10454,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",1118,Stratton,326000,3,1,6056,Perth
10455,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",1140,Peppermint Grove,2060000,3,1,6011,Perth
10456,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",1189,Kiara,460000,4,2,6054,Perth
10457,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",1232,Huntingdale,467000,4,2,6110,Perth
10458,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",1360,Kallaroo,1125000,4,3,6025,Perth
10459,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",1384,Iluka,1550000,4,3,6028,Perth
10460,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",1654,Lynwood,400000,3,1,6147,Perth
10461,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",1666,East Cannington,530000,3,1,6107,Perth
10462,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",1692,Darlington,1020000,5,2,6070,Perth
10463,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",1697,Beldon,385000,3,1,6027,Perth
10464,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",1949,Wilson,650000,3,1,6107,Perth
10465,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",1979,Mullaloo,370000,4,2,6027,Perth
10466,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",2063,Eglinton,436000,4,2,6034,Perth
10467,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",2122,South Lake,350000,3,1,6164,Perth
10468,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",2125,Swanbourne,1651250,5,2,6010,Perth
10469,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",2127,Pearsall,560000,4,2,6065,Perth
10470,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",2210,Mount Claremont,1100000,2,1,6010,Perth
10471,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",2270,Orelia,380200,3,2,6167,Perth
10472,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",2571,Huntingdale,320000,4,1,6110,Perth
10473,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",2584,Bedfordale,540000,4,2,6112,Perth
10474,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",2599,St James,645000,3,2,6102,Perth
10475,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",2613,Eglinton,452000,3,2,6034,Perth
10476,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",2667,Parmelia,355000,4,2,6167,Perth
10477,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",2865,Gwelup,765000,5,3,6018,Perth
10478,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",3021,White Gum Valley,580000,3,1,6162,Perth
10479,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",3039,South Fremantle,750000,3,1,6162,Perth
10480,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",3144,Carmel,1080000,6,2,6076,Perth
10481,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",3146,Karnup,952000,4,2,6176,Perth
10482,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",3210,White Gum Valley,630000,3,1,6162,Perth
10483,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",3262,Hazelmere,650000,4,2,6055,Perth
10484,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",3265,Shelley,845000,4,2,6148,Perth
10485,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",3410,Mount Claremont,1077000,3,2,6010,Perth
10486,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",3640,Midvale,410000,5,2,6056,Perth
10487,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",4009,Madeley,595000,4,2,6065,Perth
10488,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",4105,Sinagra,519000,4,2,6065,Perth
10489,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",4184,Trigg,850000,4,2,6029,Perth
10490,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",4447,Mount Helena,830000,3,2,6082,Perth
10491,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",4488,Alfred Cove,975000,4,2,6154,Perth
10492,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",4776,Woodlands,1345000,4,3,6018,Perth
10493,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",4796,Wattle Grove,620000,4,2,6107,Perth
10494,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",4950,Huntingdale,450000,4,2,6110,Perth
10495,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",5154,Brentwood,679000,3,2,6153,Perth
10496,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",5512,South Lake,485000,4,2,6164,Perth
10497,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",5522,Jandakot,620000,4,3,6164,Perth
10498,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",5537,Two Rocks,375000,4,2,6037,Perth
10499,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",5650,Jindalee,705000,4,2,6036,Perth
10500,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",5668,Langford,414000,3,1,6147,Perth
10501,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",5826,Koondoola,400000,3,1,6064,Perth
10502,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",6145,St James,635000,2,1,6102,Perth
10503,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",6287,Bellevue,400000,3,1,6056,Perth
10504,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",6437,Marmion,1430000,4,3,6020,Perth
10505,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",6456,Darch,600000,4,2,6065,Perth
10506,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",6500,Bertram,399000,4,2,6167,Perth
10507,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",6714,Gwelup,1050000,5,2,6018,Perth
10508,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",6779,Orelia,395000,4,2,6167,Perth
10509,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",6787,Edgewater,650000,4,2,6027,Perth
10510,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",6825,Iluka,902000,5,2,6028,Perth
10511,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",7151,Lynwood,480000,3,1,6147,Perth
10512,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",7152,Lockridge,315000,3,1,6054,Perth
10513,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",7397,Merriwa,299000,3,2,6030,Perth
10514,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",7741,Shoalwater,450000,4,2,6169,Perth
10515,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",7799,Mullaloo,675000,4,2,6027,Perth
10516,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",7922,Caversham,540000,4,2,6055,Perth
10517,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",7925,Parmelia,353000,4,2,6167,Perth
10518,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",7944,Brookdale,243500,3,1,6112,Perth
10519,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",8151,Orelia,375000,4,2,6167,Perth
10520,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",8157,Daglish,1350000,5,2,6008,Perth
10521,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",8296,Merriwa,355000,4,2,6030,Perth
10522,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",8310,Bull Creek,845500,4,3,6149,Perth
10523,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",8473,Shenton Park,915000,2,1,6008,Perth
10524,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",8532,Kensington,610000,3,1,6151,Perth
10525,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",8544,Lynwood,400000,3,1,6147,Perth
10526,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",8723,North Beach,1200000,4,4,6020,Perth
10527,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",8796,Kensington,885700,3,1,6151,Perth
10528,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",9004,Maida Vale,205000,3,1,6057,Perth
10529,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",9017,Swanbourne,1755000,4,3,6010,Perth
10530,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",9022,Mirrabooka,340000,3,2,6061,Perth
10531,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",9067,Kallaroo,720000,4,2,6025,Perth
10532,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",9088,Booragoon,1000000,5,3,6154,Perth
10533,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",9089,Shoalwater,455000,2,1,6169,Perth
10534,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",9370,Bentley,500000,3,1,6102,Perth
10535,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",9488,Mahogany Creek,549000,4,2,6072,Perth
10536,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",9757,Mirrabooka,356747,6,3,6061,Perth
10537,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",9833,Lesmurdie,595000,3,2,6076,Perth
10538,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",9896,Beldon,510000,4,2,6027,Perth
10539,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",9995,Mullaloo,755000,4,2,6027,Perth
10540,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",10163,Dalkeith,1850000,5,1,6009,Perth
10541,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",10343,Stratton,328000,3,1,6056,Perth
10542,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",10437,Helena Valley,630000,4,2,6056,Perth
10543,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",10549,Redcliffe,560000,3,2,6104,Perth
10544,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",10742,Gwelup,1050000,4,2,6018,Perth
10545,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",10822,Beaconsfield,375000,2,1,6162,Perth
10546,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",10917,Midland,410000,3,2,6056,Perth
10547,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",10937,Mount Nasura,345000,3,2,6112,Perth
10548,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",11328,North Beach,2200000,4,3,6020,Perth
10549,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",11436,Hovea,740000,4,2,6071,Perth
10550,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",11468,Beldon,490000,4,1,6027,Perth
10551,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",11657,Madeley,620000,4,2,6065,Perth
10552,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",11815,City Beach,2200000,5,3,6015,Perth
10553,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",12100,Jandakot,1200000,4,1,6164,Perth
10554,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",12174,Salter Point,612000,3,1,6152,Perth
10555,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",12688,Aubin Grove,480000,3,2,6164,Perth
10556,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",12705,Joondanna,1130000,5,3,6060,Perth
10557,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",12841,Darch,428150,3,2,6065,Perth
10558,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",12902,Madeley,592000,4,2,6065,Perth
10559,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",13130,Shoalwater,346500,3,1,6169,Perth
10560,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",13250,Wattle Grove,535000,4,2,6107,Perth
10561,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",13280,Hopeland,950000,4,2,6125,Perth
10562,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",13412,Karawara,967500,6,2,6152,Perth
10563,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",13665,Warwick,720000,4,2,6024,Perth
10564,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",13704,Coogee,610000,3,2,6166,Perth
10565,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",13786,Parmelia,343000,4,2,6167,Perth
10566,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",13818,Mount Richon,660000,4,2,6112,Perth
10567,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",13860,Lockridge,290000,2,1,6054,Perth
10568,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",13954,Jindalee,575000,4,2,6036,Perth
10569,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",14253,Queens Park,420000,4,2,6107,Perth
10570,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",14289,South Lake,465000,4,1,6164,Perth
10571,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",14350,Caversham,645000,3,1,6055,Perth
10572,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",14414,Hammond Park,510000,4,2,6164,Perth
10573,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",14537,Edgewater,545000,3,2,6027,Perth
10574,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",14643,Alfred Cove,485000,2,1,6154,Perth
10575,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",14968,Orelia,350000,3,1,6167,Perth
10576,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",15098,Madeley,520000,4,3,6065,Perth
10577,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",15123,Coolbinia,1700000,4,2,6050,Perth
10578,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",15134,Middle Swan,265000,4,2,6056,Perth
10579,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",15206,Mount Helena,634000,5,2,6082,Perth
10580,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",15220,Shoalwater,676500,3,2,6169,Perth
10581,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",15335,Bennett Springs,482000,4,2,6063,Perth
10582,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",15447,Lesmurdie,830000,4,2,6076,Perth
10583,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",15507,Coogee,1001000,7,3,6166,Perth
10584,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",15511,Wattle Grove,569400,4,2,6107,Perth
10585,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",15545,North Lake,710000,3,2,6163,Perth
10586,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",15671,Helena Valley,750000,4,2,6056,Perth
10587,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",15836,Queens Park,520000,2,1,6107,Perth
10588,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",15882,Oakford,770000,4,2,6121,Perth
10589,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",15938,Bateman,1270000,4,2,6150,Perth
10590,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",15999,Caversham,462500,3,2,6055,Perth
10591,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",16057,Mount Helena,655000,4,2,6082,Perth
10592,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",16311,Sinagra,455000,4,2,6065,Perth
10593,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",16360,Hilton,575000,3,1,6163,Perth
10594,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",16518,Koondoola,360000,3,1,6064,Perth
10595,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",16552,Huntingdale,325000,3,1,6110,Perth
10596,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",16562,Hilbert,353500,4,2,6112,Perth
10597,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",16576,Bibra Lake,645000,5,3,6163,Perth
10598,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",16771,City Beach,1400000,3,2,6015,Perth
10599,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",16837,Gwelup,770500,5,2,6018,Perth
10600,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",16858,Langford,285000,3,1,6147,Perth
10601,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",16900,Hilbert,730000,4,2,6112,Perth
10602,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",16961,Bennett Springs,550000,5,2,6063,Perth
10603,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",17036,Beaconsfield,755000,3,1,6162,Perth
10604,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",17099,Parmelia,290500,4,2,6167,Perth
10605,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",17107,Edgewater,512500,4,1,6027,Perth
10606,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",17147,Gwelup,815000,4,2,6018,Perth
10607,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",17214,White Gum Valley,415000,2,1,6162,Perth
10608,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",17238,Parkwood,329000,2,1,6147,Perth
10609,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",17248,South Fremantle,1225375,4,2,6162,Perth
10610,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",17288,North Fremantle,605000,2,1,6159,Perth
10611,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",17320,Mount Helena,340000,3,1,6082,Perth
10612,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",17322,Herne Hill,420000,3,1,6056,Perth
10613,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",17383,Alexander Heights,470000,4,2,6064,Perth
10614,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",17606,Darch,530000,3,2,6065,Perth
10615,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",17812,East Cannington,430000,4,2,6107,Perth
10616,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",18062,Myaree,845500,4,2,6154,Perth
10617,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",18074,Mount Richon,435000,4,2,6112,Perth
10618,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",18222,Caversham,450000,4,2,6055,Perth
10619,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",18245,Caversham,493000,4,2,6055,Perth
10620,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",18275,Mariginiup,925000,4,2,6078,Perth
10621,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",18427,Shoalwater,685000,4,2,6169,Perth
10622,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",18560,Lesmurdie,670000,4,2,6076,Perth
10623,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",18562,Darch,700000,4,2,6065,Perth
10624,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",18681,Hamersley,630000,4,2,6022,Perth
10625,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",18735,Midland,400000,3,2,6056,Perth
10626,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",18841,Lynwood,520000,4,1,6147,Perth
10627,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",18896,Orelia,270000,3,1,6167,Perth
10628,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",18899,North Beach,2200000,4,3,6020,Perth
10629,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",18900,Sinagra,340000,3,2,6065,Perth
10630,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",19019,Lynwood,415000,3,1,6147,Perth
10631,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",19034,Orange Grove,900000,7,3,6109,Perth
10632,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",19210,Kensington,855000,4,2,6151,Perth
10633,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",19262,Darlington,610000,3,1,6070,Perth
10634,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",19329,South Guildford,412500,4,2,6055,Perth
10635,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",19408,Mount Richon,532250,3,2,6112,Perth
10636,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",19434,Mount Richon,431000,4,2,6112,Perth
10637,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",19739,Bertram,310000,3,2,6167,Perth
10638,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",19785,Mirrabooka,410000,3,1,6061,Perth
10639,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",19802,Bibra Lake,461000,3,2,6163,Perth
10640,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",19848,Stratton,390000,4,2,6056,Perth
10641,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",19851,Hammond Park,545000,4,2,6164,Perth
10642,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",19906,Bennett Springs,545000,4,2,6063,Perth
10643,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",19950,Bibra Lake,530000,3,2,6163,Perth
10644,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",19990,Bedfordale,1700000,5,2,6112,Perth
10645,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",20043,Hamersley,480000,4,1,6022,Perth
10646,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",20057,Connolly,610000,4,2,6027,Perth
10647,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",20179,Glen Forrest,705000,4,3,6071,Perth
10648,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",20264,Lesmurdie,870000,4,2,6076,Perth
10649,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",20299,Kensington,960000,4,1,6151,Perth
10650,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",20559,Koondoola,417000,4,2,6064,Perth
10651,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",20805,Kallaroo,750000,4,2,6025,Perth
10652,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",20811,Alexander Heights,455000,4,2,6064,Perth
10653,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",20950,Merriwa,333000,3,1,6030,Perth
10654,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",20960,North Beach,860000,4,2,6020,Perth
10655,07/2016,58.8,20.04,"1,342.00",20.04,"2,156.50",21105,Bellevue,390000,3,1,6056,Perth
