,Date,Iron_Price,ID,SUBURB,PRICE,BEDROOMS,BATHROOMS,POSTCODE,CITY
23874,2019-04,93.79,19488,Jindalee,640000,4,2,6036,Perth
23875,2019-04,93.79,19489,Mullaloo,680000,4,2,6027,Perth
23876,2019-04,93.79,19494,Butler,542000,4,2,6036,Perth
23877,2019-04,93.79,19696,Floreat,2000000,6,3,6014,Perth
23878,2019-04,93.79,19699,Warnbro,230000,3,1,6169,Perth
23879,2019-04,93.79,19801,Alkimos,490000,4,2,6038,Perth
23880,2019-04,93.79,19818,Karrinyup,670000,3,2,6018,Perth
23881,2019-04,93.79,19831,Butler,490000,4,2,6036,Perth
23882,2019-04,93.79,19836,Jane Brook,439000,4,2,6056,Perth
23883,2019-04,93.79,19931,South Guildford,325000,4,2,6055,Perth
23884,2019-04,93.79,20046,Mount Lawley,1700000,5,3,6050,Perth
23885,2019-04,93.79,20110,Caversham,429000,4,2,6055,Perth
23886,2019-04,93.79,20142,Willetton,667000,3,2,6155,Perth
23887,2019-04,93.79,20147,East Victoria Park,642000,2,1,6101,Perth
23888,2019-04,93.79,20244,Kingsley,890000,4,2,6026,Perth
23889,2019-04,93.79,20250,The Vines,630000,3,2,6069,Perth
23890,2019-04,93.79,20256,High Wycombe,505000,4,2,6057,Perth
23891,2019-04,93.79,20259,Jindalee,570000,3,3,6036,Perth
23892,2019-04,93.79,20275,Clarkson,373000,3,2,6030,Perth
23893,2019-04,93.79,20324,Forrestfield,485000,4,2,6058,Perth
23894,2019-04,93.79,20377,Secret Harbour,725000,4,3,6173,Perth
23895,2019-04,93.79,20385,Brigadoon,987500,4,2,6069,Perth
23896,2019-04,93.79,20518,North Perth,1150000,4,2,6006,Perth
23897,2019-04,93.79,20691,Hilbert,280000,3,2,6112,Perth
23898,2019-04,93.79,20697,Mount Hawthorn,520000,3,2,6016,Perth
23899,2019-04,93.79,20712,Tapping,502000,4,2,6065,Perth
23900,2019-04,93.79,20749,Rivervale,585000,3,1,6103,Perth
23901,2019-04,93.79,20894,Brentwood,1045000,4,2,6153,Perth
23902,2019-04,93.79,20923,Landsdale,590000,4,2,6065,Perth
23903,2019-04,93.79,20936,Mount Lawley,950000,4,1,6050,Perth
23904,2019-04,93.79,20978,Rivervale,635000,4,2,6103,Perth
23905,2019-04,93.79,21008,Kelmscott,219000,3,2,6111,Perth
23906,2019-04,93.79,21212,Innaloo,430000,3,1,6018,Perth
23907,2019-04,93.79,21241,Aveley,490000,5,2,6069,Perth
23908,2019-04,93.79,21282,Bassendean,519000,3,1,6054,Perth
23909,2019-04,93.79,21424,Landsdale,490000,4,2,6065,Perth
23910,2019-04,93.79,21480,Hocking,485000,3,2,6065,Perth
23911,2019-04,93.79,21483,Mindarie,725000,4,2,6030,Perth
23912,2019-04,93.79,21529,Mount Claremont,1220000,4,3,6010,Perth
23913,2019-04,93.79,21611,Secret Harbour,710000,4,2,6173,Perth
23914,2019-04,93.79,21756,Secret Harbour,525000,4,2,6173,Perth
23915,2019-04,93.79,21786,Bullsbrook,610000,4,2,6084,Perth
23916,2019-04,93.79,22008,East Victoria Park,427000,3,1,6101,Perth
23917,2019-04,93.79,22012,Aveley,572000,4,2,6069,Perth
23918,2019-04,93.79,22146,Woodvale,660000,4,2,6026,Perth
23919,2019-04,93.79,22195,Belmont,615000,4,2,6104,Perth
23920,2019-04,93.79,22291,Hocking,496000,4,2,6065,Perth
23921,2019-04,93.79,22301,Secret Harbour,655000,5,2,6173,Perth
23922,2019-04,93.79,22365,Yokine,555000,3,2,6060,Perth
23923,2019-04,93.79,22372,Iluka,1035000,4,2,6028,Perth
23924,2019-04,93.79,22428,Attadale,740000,4,2,6156,Perth
23925,2019-04,93.79,22492,Golden Bay,495000,4,2,6174,Perth
23926,2019-04,93.79,22501,Currambine,421500,4,2,6028,Perth
23927,2019-04,93.79,22626,West Leederville,1210000,4,2,6007,Perth
23928,2019-04,93.79,22753,Burns Beach,591000,4,2,6028,Perth
23929,2019-04,93.79,22777,Bertram,360000,4,2,6167,Perth
23930,2019-04,93.79,22802,Piara Waters,520000,4,2,6112,Perth
23931,2019-04,93.79,22868,Brookdale,180000,4,2,6112,Perth
23932,2019-04,93.79,22899,South Perth,1350000,4,2,6151,Perth
23933,2019-04,93.79,23072,Greenwood,535000,5,2,6024,Perth
23934,2019-04,93.79,23082,Lesmurdie,530000,4,2,6076,Perth
23935,2019-04,93.79,23121,Mindarie,630000,4,2,6030,Perth
23936,2019-04,93.79,23157,North Fremantle,892500,2,1,6159,Perth
23937,2019-04,93.79,23256,Daglish,1300000,4,2,6008,Perth
23938,2019-04,93.79,23303,South Lake,465000,4,2,6164,Perth
23939,2019-04,93.79,23310,Mount Lawley,1340000,4,3,6050,Perth
23940,2019-04,93.79,23401,South Perth,1872500,3,1,6151,Perth
23941,2019-04,93.79,23531,Inglewood,765000,2,1,6052,Perth
23942,2019-04,93.79,23609,Yanchep,355000,3,2,6035,Perth
23943,2019-04,93.79,23616,Tuart Hill,1050000,3,1,6060,Perth
23944,2019-04,93.79,23628,High Wycombe,400000,3,2,6057,Perth
23945,2019-04,93.79,23650,Swanbourne,815000,3,1,6010,Perth
23946,2019-04,93.79,23674,Wembley,150000,1,1,6014,Perth
23947,2019-04,93.79,23706,Joondalup,570000,4,2,6027,Perth
23948,2019-04,93.79,23838,Aubin Grove,668000,4,2,6164,Perth
23949,2019-04,93.79,23936,Armadale,189000,3,1,6112,Perth
23950,2019-04,93.79,23947,Stratton,266000,3,1,6056,Perth
23951,2019-04,93.79,23977,Craigie,430000,4,1,6025,Perth
23952,2019-04,93.79,23982,Hamilton Hill,562000,3,1,6163,Perth
23953,2019-04,93.79,23997,Spearwood,687000,4,2,6163,Perth
23954,2019-04,93.79,24034,Yangebup,390000,4,1,6164,Perth
23955,2019-04,93.79,24173,Noranda,505000,5,2,6062,Perth
23956,2019-04,93.79,24219,East Victoria Park,639000,2,1,6101,Perth
23957,2019-04,93.79,24236,South Lake,515000,4,2,6164,Perth
23958,2019-04,93.79,24275,Waterford,1230000,4,2,6152,Perth
23959,2019-04,93.79,24288,Carramar,690000,4,2,6031,Perth
23960,2019-04,93.79,24370,Mount Helena,660000,5,2,6082,Perth
23961,2019-04,93.79,24390,High Wycombe,380000,4,2,6057,Perth
23962,2019-04,93.79,24456,Como,1075000,5,3,6152,Perth
23963,2019-04,93.79,24491,Floreat,730000,2,1,6014,Perth
23964,2019-04,93.79,24633,Carramar,429000,4,2,6031,Perth
23965,2019-04,93.79,24779,Shoalwater,410000,4,2,6169,Perth
23966,2019-04,93.79,24801,Hillarys,930000,4,2,6025,Perth
23967,2019-04,93.79,24854,North Perth,662000,4,2,6006,Perth
23968,2019-05,97.76,114,Aveley,550000,4,3,6069,Perth
23969,2019-05,97.76,161,Mount Helena,385000,4,1,6082,Perth
23970,2019-05,97.76,521,Palmyra,460000,3,1,6157,Perth
23971,2019-05,97.76,562,Aveley,291000,3,2,6069,Perth
23972,2019-05,97.76,609,Mount Nasura,289000,3,1,6112,Perth
23973,2019-05,97.76,635,Hillarys,955000,4,2,6025,Perth
23974,2019-05,97.76,727,Banksia Grove,430000,4,2,6031,Perth
23975,2019-05,97.76,747,Harrisdale,406500,3,2,6112,Perth
23976,2019-05,97.76,875,Wattle Grove,620000,4,2,6107,Perth
23977,2019-05,97.76,916,Madeley,645000,4,2,6065,Perth
23978,2019-05,97.76,923,Gosnells,260000,4,2,6110,Perth
23979,2019-05,97.76,1206,Wembley,1540000,3,2,6014,Perth
23980,2019-05,97.76,1242,Orelia,335000,5,2,6167,Perth
23981,2019-05,97.76,1266,Camillo,220000,3,1,6111,Perth
23982,2019-05,97.76,1329,Woodvale,755000,4,2,6026,Perth
23983,2019-05,97.76,1330,Warnbro,250000,3,2,6169,Perth
23984,2019-05,97.76,1344,Bedford,835000,4,2,6052,Perth
23985,2019-05,97.76,1373,Greenwood,439000,3,1,6024,Perth
23986,2019-05,97.76,1411,Greenwood,476000,4,1,6024,Perth
23987,2019-05,97.76,1467,Woodvale,545000,3,2,6026,Perth
23988,2019-05,97.76,1500,Port Kennedy,625000,4,2,6172,Perth
23989,2019-05,97.76,1505,Kingsley,651000,4,3,6026,Perth
23990,2019-05,97.76,1556,Woodvale,728000,4,2,6026,Perth
23991,2019-05,97.76,1558,Rockingham,550000,4,2,6168,Perth
23992,2019-05,97.76,1572,Como,795000,4,2,6152,Perth
23993,2019-05,97.76,1605,Padbury,630000,5,2,6025,Perth
23994,2019-05,97.76,1682,Hocking,471000,4,2,6065,Perth
23995,2019-05,97.76,1698,Rockingham,370000,4,2,6168,Perth
23996,2019-05,97.76,1730,Warnbro,337000,3,2,6169,Perth
23997,2019-05,97.76,1742,Secret Harbour,450000,4,2,6173,Perth
23998,2019-05,97.76,1774,Carramar,600000,4,2,6031,Perth
23999,2019-05,97.76,1801,Stratton,282000,4,2,6056,Perth
24000,2019-05,97.76,1843,Mosman Park,1000000,4,2,6012,Perth
24001,2019-05,97.76,1867,Waterford,680000,4,2,6152,Perth
24002,2019-05,97.76,1921,Coolbellup,464000,3,1,6163,Perth
24003,2019-05,97.76,1946,Ocean Reef,803000,4,2,6027,Perth
24004,2019-05,97.76,1968,Southern River,515000,4,2,6110,Perth
24005,2019-05,97.76,2036,Redcliffe,590000,4,2,6104,Perth
24006,2019-05,97.76,2046,South Perth,1200000,4,2,6151,Perth
24007,2019-05,97.76,2300,Ocean Reef,515000,3,1,6027,Perth
24008,2019-05,97.76,2311,Hillarys,560000,3,2,6025,Perth
24009,2019-05,97.76,2373,Manning,565000,2,1,6152,Perth
24010,2019-05,97.76,2443,High Wycombe,340000,3,1,6057,Perth
24011,2019-05,97.76,2489,Pearsall,370000,3,2,6065,Perth
24012,2019-05,97.76,2509,Port Kennedy,372000,4,2,6172,Perth
24013,2019-05,97.76,2558,Tapping,500000,4,2,6065,Perth
24014,2019-05,97.76,2598,Bayswater,340000,3,1,6053,Perth
24015,2019-05,97.76,2641,Jindalee,650000,4,2,6036,Perth
24016,2019-05,97.76,2659,Maylands,930000,4,2,6051,Perth
24017,2019-05,97.76,2751,Wattle Grove,440000,4,2,6107,Perth
24018,2019-05,97.76,2810,Caversham,450000,4,2,6055,Perth
24019,2019-05,97.76,2838,Landsdale,545000,5,2,6065,Perth
24020,2019-05,97.76,2840,Waikiki,445000,3,2,6169,Perth
24021,2019-05,97.76,3040,Wembley,1050000,4,2,6014,Perth
24022,2019-05,97.76,3144,St James,400000,4,2,6102,Perth
24023,2019-05,97.76,3191,Kingsley,515000,3,2,6026,Perth
24024,2019-05,97.76,3216,Coolbellup,445000,3,1,6163,Perth
24025,2019-05,97.76,3225,Harrisdale,690000,4,2,6112,Perth
24026,2019-05,97.76,3367,High Wycombe,412000,4,2,6057,Perth
24027,2019-05,97.76,3390,Secret Harbour,693000,4,2,6173,Perth
24028,2019-05,97.76,3394,Wellard,305000,3,2,6170,Perth
24029,2019-05,97.76,3481,Clarkson,342500,3,2,6030,Perth
24030,2019-05,97.76,3493,Armadale,206000,3,1,6112,Perth
24031,2019-05,97.76,3536,Floreat,1950000,4,3,6014,Perth
24032,2019-05,97.76,3539,Parkwood,450000,4,2,6147,Perth
24033,2019-05,97.76,3576,Mundaring,675000,4,2,6073,Perth
24034,2019-05,97.76,3729,Inglewood,740000,3,1,6052,Perth
24035,2019-05,97.76,3768,Beckenham,445000,3,2,6107,Perth
24036,2019-05,97.76,3791,Menora,1450000,4,2,6050,Perth
24037,2019-05,97.76,3793,Waterford,1220000,4,2,6152,Perth
24038,2019-05,97.76,3832,Butler,420000,4,2,6036,Perth
24039,2019-05,97.76,3846,Helena Valley,460000,3,2,6056,Perth
24040,2019-05,97.76,3888,Rockingham,362500,4,2,6168,Perth
24041,2019-05,97.76,4036,High Wycombe,463000,3,2,6057,Perth
24042,2019-05,97.76,4142,Kelmscott,365000,3,2,6111,Perth
24043,2019-05,97.76,4187,Beechboro,420000,4,2,6063,Perth
24044,2019-05,97.76,4234,Bayswater,828000,4,2,6053,Perth
24045,2019-05,97.76,4246,Mount Claremont,690000,2,2,6010,Perth
24046,2019-05,97.76,4292,East Victoria Park,664000,5,3,6101,Perth
24047,2019-05,97.76,4307,Shoalwater,350000,3,2,6169,Perth
24048,2019-05,97.76,4378,Wembley,840000,3,1,6014,Perth
24049,2019-05,97.76,4388,Byford,840000,4,2,6122,Perth
24050,2019-05,97.76,4412,Darling Downs,740000,4,2,6122,Perth
24051,2019-05,97.76,4418,Kardinya,530000,3,2,6163,Perth
24052,2019-05,97.76,4431,Hamilton Hill,400000,3,1,6163,Perth
24053,2019-05,97.76,4532,Secret Harbour,430000,4,2,6173,Perth
24054,2019-05,97.76,4577,Rossmoyne,1635000,5,3,6148,Perth
24055,2019-05,97.76,4578,Mindarie,880000,5,2,6030,Perth
24056,2019-05,97.76,4763,Butler,260000,3,2,6036,Perth
24057,2019-05,97.76,4791,Gosnells,210000,3,1,6110,Perth
24058,2019-05,97.76,4852,Harrisdale,560000,4,2,6112,Perth
24059,2019-05,97.76,4912,Roleystone,450000,4,2,6111,Perth
24060,2019-05,97.76,4960,Waikiki,530000,5,2,6169,Perth
24061,2019-05,97.76,4998,Kallaroo,851000,4,3,6025,Perth
24062,2019-05,97.76,5016,Alfred Cove,805000,4,2,6154,Perth
24063,2019-05,97.76,5209,Seville Grove,215000,3,1,6112,Perth
24064,2019-05,97.76,5261,Merriwa,315000,3,2,6030,Perth
24065,2019-05,97.76,5428,Coolbellup,520000,4,2,6163,Perth
24066,2019-05,97.76,5511,Banksia Grove,325000,3,2,6031,Perth
24067,2019-05,97.76,5702,South Guildford,390000,3,2,6055,Perth
24068,2019-05,97.76,5757,Port Kennedy,315000,4,2,6172,Perth
24069,2019-05,97.76,5876,Gosnells,230000,3,1,6110,Perth
24070,2019-05,97.76,5909,Woodvale,630000,4,2,6026,Perth
24071,2019-05,97.76,5946,Leeming,835000,4,2,6149,Perth
24072,2019-05,97.76,6009,Kelmscott,265000,3,1,6111,Perth
24073,2019-05,97.76,6048,Secret Harbour,370000,3,2,6173,Perth
24074,2019-05,97.76,6140,Spearwood,570000,4,2,6163,Perth
24075,2019-05,97.76,6278,Balcatta,723000,4,2,6021,Perth
24076,2019-05,97.76,6297,Yokine,810000,4,2,6060,Perth
24077,2019-05,97.76,6457,Southern River,595000,4,2,6110,Perth
24078,2019-05,97.76,6463,Waikiki,320000,4,2,6169,Perth
24079,2019-05,97.76,6507,Applecross,937000,3,2,6153,Perth
24080,2019-05,97.76,6526,Iluka,787000,5,2,6028,Perth
24081,2019-05,97.76,6547,Aveley,385000,4,2,6069,Perth
24082,2019-05,97.76,6605,Waikiki,339000,3,1,6169,Perth
24083,2019-05,97.76,6692,Kelmscott,326000,3,1,6111,Perth
24084,2019-05,97.76,6703,Cooloongup,380000,4,2,6168,Perth
24085,2019-05,97.76,6823,Leeming,495000,3,2,6149,Perth
24086,2019-05,97.76,6848,Mount Claremont,1385000,3,1,6010,Perth
24087,2019-05,97.76,6883,Stirling,1110000,4,2,6021,Perth
24088,2019-05,97.76,7011,Mount Hawthorn,745000,3,2,6016,Perth
24089,2019-05,97.76,7028,High Wycombe,500000,4,2,6057,Perth
24090,2019-05,97.76,7043,Byford,279000,3,2,6122,Perth
24091,2019-05,97.76,7048,Lynwood,410000,3,1,6147,Perth
24092,2019-05,97.76,7085,Secret Harbour,390000,4,2,6173,Perth
24093,2019-05,97.76,7182,Bayswater,850000,3,2,6053,Perth
24094,2019-05,97.76,7184,Cooloongup,230000,3,2,6168,Perth
24095,2019-05,97.76,7213,Thornlie,475000,4,2,6108,Perth
24096,2019-05,97.76,7376,Burswood,505000,3,2,6100,Perth
24097,2019-05,97.76,7500,Kingsley,685000,5,2,6026,Perth
24098,2019-05,97.76,7515,Atwell,510000,4,2,6164,Perth
24099,2019-05,97.76,7521,Byford,380000,4,2,6122,Perth
24100,2019-05,97.76,7548,Eden Hill,390000,3,1,6054,Perth
24101,2019-05,97.76,7562,Kallaroo,715000,3,2,6025,Perth
24102,2019-05,97.76,7760,Aubin Grove,542000,3,2,6164,Perth
24103,2019-05,97.76,7817,Southern River,700000,4,2,6110,Perth
24104,2019-05,97.76,7840,Karrinyup,950000,3,2,6018,Perth
24105,2019-05,97.76,7851,Hocking,523000,4,2,6065,Perth
24106,2019-05,97.76,7936,Como,780000,3,2,6152,Perth
24107,2019-05,97.76,7954,Palmyra,397000,3,1,6157,Perth
24108,2019-05,97.76,7970,Kiara,285000,3,1,6054,Perth
24109,2019-05,97.76,7990,Calista,147000,3,1,6167,Perth
24110,2019-05,97.76,8037,Swan View,235000,3,1,6056,Perth
24111,2019-05,97.76,8060,Hillarys,1400000,4,2,6025,Perth
24112,2019-05,97.76,8080,Waikiki,267000,3,2,6169,Perth
24113,2019-05,97.76,8081,Armadale,160000,3,1,6112,Perth
24114,2019-05,97.76,8195,Waikiki,620000,6,3,6169,Perth
24115,2019-05,97.76,8200,Shenton Park,1410000,3,2,6008,Perth
24116,2019-05,97.76,8217,Palmyra,773000,3,2,6157,Perth
24117,2019-05,97.76,8264,Thornlie,330000,5,2,6108,Perth
24118,2019-05,97.76,8321,Clarkson,229000,4,2,6030,Perth
24119,2019-05,97.76,8399,Yokine,530000,3,2,6060,Perth
24120,2019-05,97.76,8407,Como,265000,2,1,6152,Perth
24121,2019-05,97.76,8565,Mundijong,290000,3,1,6123,Perth
24122,2019-05,97.76,8643,Eden Hill,420000,3,2,6054,Perth
24123,2019-05,97.76,8655,Ballajura,420000,4,2,6066,Perth
24124,2019-05,97.76,8687,Rockingham,370000,5,2,6168,Perth
24125,2019-05,97.76,8724,Ascot,988000,5,3,6104,Perth
24126,2019-05,97.76,8766,North Perth,720000,3,1,6006,Perth
24127,2019-05,97.76,8836,Camillo,229000,3,1,6111,Perth
24128,2019-05,97.76,8864,Jandakot,500000,4,2,6164,Perth
24129,2019-05,97.76,8951,Ardross,722500,3,1,6153,Perth
24130,2019-05,97.76,8977,Riverton,730000,6,3,6148,Perth
24131,2019-05,97.76,8984,Kingsley,663000,4,2,6026,Perth
24132,2019-05,97.76,9042,Murdoch,625000,4,2,6150,Perth
24133,2019-05,97.76,9066,Attadale,1080000,3,1,6156,Perth
24134,2019-05,97.76,9094,Banksia Grove,372100,4,2,6031,Perth
24135,2019-05,97.76,9124,Leeming,667500,4,2,6149,Perth
24136,2019-05,97.76,9156,Jandakot,547000,4,2,6164,Perth
24137,2019-05,97.76,9159,Langford,303000,3,1,6147,Perth
24138,2019-05,97.76,9198,Bicton,1800000,4,2,6157,Perth
24139,2019-05,97.76,9249,Kalamunda,440000,3,1,6076,Perth
24140,2019-05,97.76,9284,Noranda,650000,4,2,6062,Perth
24141,2019-05,97.76,9360,Bassendean,645000,4,1,6054,Perth
24142,2019-05,97.76,9422,Como,805000,3,2,6152,Perth
24143,2019-05,97.76,9429,Midland,259000,3,1,6056,Perth
24144,2019-05,97.76,9476,Girrawheen,265000,3,1,6064,Perth
24145,2019-05,97.76,9504,Palmyra,1140000,4,2,6157,Perth
24146,2019-05,97.76,9583,Padbury,620000,4,2,6025,Perth
24147,2019-05,97.76,9603,Greenwood,580000,4,2,6024,Perth
24148,2019-05,97.76,9867,Rivervale,590000,4,2,6103,Perth
24149,2019-05,97.76,9951,Alexander Heights,430000,4,2,6064,Perth
24150,2019-05,97.76,10234,Doubleview,815000,3,2,6018,Perth
24151,2019-05,97.76,10362,Bennett Springs,450000,4,2,6063,Perth
24152,2019-05,97.76,10434,Maddington,217000,3,1,6109,Perth
24153,2019-05,97.76,10513,Caversham,490000,4,2,6055,Perth
24154,2019-05,97.76,10663,The Vines,670000,4,2,6069,Perth
24155,2019-05,97.76,10666,Parmelia,219000,3,1,6167,Perth
24156,2019-05,97.76,10755,Secret Harbour,830000,4,2,6173,Perth
24157,2019-05,97.76,10821,Thornlie,422000,4,2,6108,Perth
24158,2019-05,97.76,10854,Claremont,875000,3,2,6010,Perth
24159,2019-05,97.76,10931,Brabham,700000,4,2,6055,Perth
24160,2019-05,97.76,10970,Ardross,810000,3,2,6153,Perth
24161,2019-05,97.76,11054,Secret Harbour,815000,4,2,6173,Perth
24162,2019-05,97.76,11068,Butler,370000,4,2,6036,Perth
24163,2019-05,97.76,11148,South Perth,1700000,3,2,6151,Perth
24164,2019-05,97.76,11166,Port Kennedy,510000,4,3,6172,Perth
24165,2019-05,97.76,11202,Yanchep,390000,4,2,6035,Perth
24166,2019-05,97.76,11294,Mundaring,575000,3,2,6073,Perth
24167,2019-05,97.76,11341,City Beach,1500000,5,2,6015,Perth
24168,2019-05,97.76,11376,Beeliar,450000,4,2,6164,Perth
24169,2019-05,97.76,11385,Currambine,545000,4,2,6028,Perth
24170,2019-05,97.76,11400,Noranda,540000,4,2,6062,Perth
24171,2019-05,97.76,11478,Port Kennedy,400000,4,2,6172,Perth
24172,2019-05,97.76,11492,Beldon,426500,5,1,6027,Perth
24173,2019-05,97.76,11522,Golden Bay,235000,3,1,6174,Perth
24174,2019-05,97.76,11816,Rockingham,388000,4,2,6168,Perth
24175,2019-05,97.76,11907,Mount Hawthorn,748000,4,2,6016,Perth
24176,2019-05,97.76,11979,Beldon,432500,3,1,6027,Perth
24177,2019-05,97.76,11980,Quinns Rocks,480000,5,2,6030,Perth
24178,2019-05,97.76,12005,Tapping,390000,3,2,6065,Perth
24179,2019-05,97.76,12068,Mount Claremont,1400000,4,2,6010,Perth
24180,2019-05,97.76,12087,Butler,310000,3,2,6036,Perth
24181,2019-05,97.76,12091,Port Kennedy,385000,4,2,6172,Perth
24182,2019-05,97.76,12119,Secret Harbour,300000,4,2,6173,Perth
24183,2019-05,97.76,12120,High Wycombe,425000,4,2,6057,Perth
24184,2019-05,97.76,12139,South Fremantle,850000,3,1,6162,Perth
24185,2019-05,97.76,12344,Butler,330000,3,2,6036,Perth
24186,2019-05,97.76,12365,Winthrop,840000,4,2,6150,Perth
24187,2019-05,97.76,12413,Warnbro,465000,3,2,6169,Perth
24188,2019-05,97.76,12485,Burns Beach,720000,4,2,6028,Perth
24189,2019-05,97.76,12560,Currambine,625000,4,2,6028,Perth
24190,2019-05,97.76,12584,Wanneroo,345000,3,1,6065,Perth
24191,2019-05,97.76,12598,Kallaroo,790000,4,2,6025,Perth
24192,2019-05,97.76,12620,Waikiki,258000,3,2,6169,Perth
24193,2019-05,97.76,12661,Mirrabooka,585000,4,2,6061,Perth
24194,2019-05,97.76,12674,Willetton,680000,4,2,6155,Perth
24195,2019-05,97.76,12680,Innaloo,890000,4,3,6018,Perth
24196,2019-05,97.76,12696,Joondalup,740000,5,4,6027,Perth
24197,2019-05,97.76,12709,Success,475000,4,2,6164,Perth
24198,2019-05,97.76,12744,North Perth,962000,4,3,6006,Perth
24199,2019-05,97.76,12767,East Fremantle,688250,3,1,6158,Perth
24200,2019-05,97.76,12859,Greenmount,380000,3,1,6056,Perth
24201,2019-05,97.76,12918,East Victoria Park,845000,3,2,6101,Perth
24202,2019-05,97.76,12937,Alkimos,302000,3,2,6038,Perth
24203,2019-05,97.76,12946,Kalamunda,417000,3,1,6076,Perth
24204,2019-05,97.76,12949,Secret Harbour,280000,3,2,6173,Perth
24205,2019-05,97.76,12955,Yanchep,168000,4,2,6035,Perth
24206,2019-05,97.76,13008,East Fremantle,690000,3,2,6158,Perth
24207,2019-05,97.76,13048,Rockingham,815000,3,2,6168,Perth
24208,2019-05,97.76,13073,Aveley,285000,3,2,6069,Perth
24209,2019-05,97.76,13181,Alexander Heights,466000,4,2,6064,Perth
24210,2019-05,97.76,13271,Secret Harbour,420000,4,2,6173,Perth
24211,2019-05,97.76,13385,Forrestfield,315000,3,1,6058,Perth
24212,2019-05,97.76,13497,Currambine,455000,4,2,6028,Perth
24213,2019-05,97.76,13562,Willagee,525000,3,1,6156,Perth
24214,2019-05,97.76,13581,Tuart Hill,515000,3,2,6060,Perth
24215,2019-05,97.76,13611,Ocean Reef,712000,3,2,6027,Perth
24216,2019-05,97.76,13680,Landsdale,430000,4,2,6065,Perth
24217,2019-05,97.76,13846,Palmyra,600000,3,1,6157,Perth
24218,2019-05,97.76,13856,Sorrento,600000,3,1,6020,Perth
24219,2019-05,97.76,13873,Banksia Grove,480000,4,2,6031,Perth
24220,2019-05,97.76,13963,Bassendean,755000,3,2,6054,Perth
24221,2019-05,97.76,14042,Gwelup,950000,4,2,6018,Perth
24222,2019-05,97.76,14132,Marangaroo,385000,3,1,6064,Perth
24223,2019-05,97.76,14171,Balga,620000,3,2,6061,Perth
24224,2019-05,97.76,14177,Hamersley,550000,5,2,6022,Perth
24225,2019-05,97.76,14209,Clarkson,310000,4,2,6030,Perth
24226,2019-05,97.76,14214,Atwell,392000,4,2,6164,Perth
24227,2019-05,97.76,14368,Cannington,265000,3,1,6107,Perth
24228,2019-05,97.76,14378,Maylands,985000,5,3,6051,Perth
24229,2019-05,97.76,14388,Thornlie,260000,3,1,6108,Perth
24230,2019-05,97.76,14433,Fremantle,1060000,3,1,6160,Perth
24231,2019-05,97.76,14455,The Vines,495000,4,2,6069,Perth
24232,2019-05,97.76,14619,Bennett Springs,460000,4,2,6063,Perth
24233,2019-05,97.76,14628,Sorrento,1075000,4,2,6020,Perth
24234,2019-05,97.76,14702,Mount Hawthorn,846000,3,1,6016,Perth
24235,2019-05,97.76,14746,Banjup,1210000,5,2,6164,Perth
24236,2019-05,97.76,14786,The Vines,780000,4,2,6069,Perth
24237,2019-05,97.76,14828,Merriwa,300000,4,2,6030,Perth
24238,2019-05,97.76,14950,Ocean Reef,648500,4,2,6027,Perth
24239,2019-05,97.76,14966,Secret Harbour,355000,3,2,6173,Perth
24240,2019-05,97.76,15100,St James,450000,3,1,6102,Perth
24241,2019-05,97.76,15188,Brookdale,246000,4,2,6112,Perth
24242,2019-05,97.76,15205,Piara Waters,650000,4,2,6112,Perth
24243,2019-05,97.76,15301,Harrisdale,490000,4,2,6112,Perth
24244,2019-05,97.76,15314,Yangebup,407000,3,1,6164,Perth
24245,2019-05,97.76,15376,Connolly,600000,4,3,6027,Perth
24246,2019-05,97.76,15530,Ridgewood,358100,3,2,6030,Perth
24247,2019-05,97.76,15531,Eden Hill,320000,3,1,6054,Perth
24248,2019-05,97.76,15563,Darch,545000,4,2,6065,Perth
24249,2019-05,97.76,15595,East Victoria Park,840000,4,2,6101,Perth
24250,2019-05,97.76,15603,Gosnells,240000,3,1,6110,Perth
24251,2019-05,97.76,15630,Mindarie,525000,5,2,6030,Perth
24252,2019-05,97.76,15692,Duncraig,530000,4,1,6023,Perth
24253,2019-05,97.76,15778,Landsdale,620000,4,3,6065,Perth
24254,2019-05,97.76,15910,Bassendean,410000,3,2,6054,Perth
24255,2019-05,97.76,15920,Cloverdale,405000,3,2,6105,Perth
24256,2019-05,97.76,15943,Piara Waters,408000,3,2,6112,Perth
24257,2019-05,97.76,16064,Secret Harbour,320000,4,2,6173,Perth
24258,2019-05,97.76,16074,Ballajura,645000,5,2,6066,Perth
24259,2019-05,97.76,16146,Hammond Park,445000,4,2,6164,Perth
24260,2019-05,97.76,16196,Yanchep,670000,3,2,6035,Perth
24261,2019-05,97.76,16227,Como,820000,3,1,6152,Perth
24262,2019-05,97.76,16271,Fremantle,872500,3,1,6160,Perth
24263,2019-05,97.76,16430,Spearwood,620000,4,2,6163,Perth
24264,2019-05,97.76,16437,Mount Claremont,1000000,3,1,6010,Perth
24265,2019-05,97.76,16779,Padbury,477000,3,1,6025,Perth
24266,2019-05,97.76,16812,Bassendean,515000,3,2,6054,Perth
24267,2019-05,97.76,16826,Thornlie,315000,4,2,6108,Perth
24268,2019-05,97.76,16903,North Perth,810000,3,1,6006,Perth
24269,2019-05,97.76,16933,Karnup,750000,5,4,6176,Perth
