,Date,Iron_Price,SUBURB,PRICE,BEDROOMS,BATHROOMS,POSTCODE,CITY
1126,2011-12,138.5,Peppermint Grove,2150000,4.0,2,6011,Perth
1128,2011-12,138.5,Marmion,680000,4.0,2,6020,Perth
1137,2011-12,138.5,Champion Lakes,197000,4.0,2,6111,Perth
1144,2011-12,138.5,Darling Downs,750000,4.0,2,6122,Perth
1146,2011-12,138.5,Samson,576000,4.0,2,6163,Perth
1152,2011-12,138.5,Boya,419000,4.0,2,6056,Perth
1153,2011-12,138.5,Mundijong,575000,4.0,2,6123,Perth
1160,2012-01,142.4,Karawara,895000,4.0,2,6152,Perth
1161,2012-01,142.4,Sawyers Valley,540000,4.0,2,6074,Perth
1167,2012-01,142.4,Marmion,735000,4.0,2,6020,Perth
1168,2012-01,142.4,Brigadoon,880000,4.0,2,6069,Perth
1169,2012-01,142.4,Jarrahdale,640000,4.0,2,6124,Perth
1172,2012-01,142.4,Mundijong,860000,4.0,2,6123,Perth
1173,2012-01,142.4,North Lake,685000,4.0,2,6163,Perth
1174,2012-01,142.4,Sawyers Valley,671000,4.0,2,6074,Perth
1178,2012-01,142.4,Sawyers Valley,484000,4.0,2,6074,Perth
1179,2012-01,142.4,Murdoch,645000,4.0,2,6150,Perth
1181,2012-01,142.4,Hazelmere,390000,4.0,2,6055,Perth
1188,2012-01,142.4,Marmion,720000,4.0,2,6020,Perth
1189,2012-01,142.4,Bellevue,480000,4.0,2,6056,Perth
1190,2012-01,142.4,Murdoch,630000,4.0,2,6150,Perth
1191,2012-01,142.4,Marmion,810000,4.0,2,6020,Perth
1194,2012-01,142.4,Henley Brook,455000,4.0,2,6055,Perth
1196,2012-01,142.4,Coolbinia,1220000,4.0,2,6050,Perth
1197,2012-01,142.4,Millendon,610000,4.0,2,6056,Perth
1204,2012-02,143.0,Henley Brook,450000,4.0,2,6055,Perth
1209,2012-02,143.0,Murdoch,550000,4.0,2,6150,Perth
1211,2012-02,143.0,North Lake,580000,4.0,2,6163,Perth
1213,2012-02,143.0,Coolbinia,1200000,4.0,2,6050,Perth
1214,2012-02,143.0,Viveash,493000,4.0,2,6056,Perth
1215,2012-02,143.0,Karawara,805000,4.0,2,6152,Perth
1218,2012-02,143.0,Wooroloo,330000,4.0,2,6558,Perth
1219,2012-02,143.0,Marmion,935000,4.0,2,6020,Perth
1225,2012-02,143.0,Hovea,1220000,4.0,2,6071,Perth
1227,2012-02,143.0,Menora,960000,4.0,2,6050,Perth
1228,2012-02,143.0,Sawyers Valley,598000,4.0,2,6074,Perth
1230,2012-02,143.0,Carmel,970000,4.0,2,6076,Perth
1236,2012-03,147.6,Henley Brook,510000,4.0,2,6055,Perth
1241,2012-03,147.6,Casuarina,880000,4.0,2,6167,Perth
1242,2012-03,147.6,Viveash,415000,4.0,2,6056,Perth
1247,2012-03,147.6,Casuarina,735000,4.0,2,6167,Perth
1249,2012-03,147.6,Parkerville,580000,4.0,2,6081,Perth
1251,2012-03,147.6,Henley Brook,536000,4.0,2,6055,Perth
1255,2012-03,147.6,Samson,590000,4.0,2,6163,Perth
1257,2012-03,147.6,Henley Brook,470000,4.0,2,6055,Perth
1261,2012-03,147.6,Forrestdale,412500,4.0,2,6112,Perth
1262,2012-03,147.6,Murdoch,720000,4.0,2,6150,Perth
1265,2012-03,147.6,Murdoch,725000,4.0,2,6150,Perth
1267,2012-03,147.6,Parkerville,420000,4.0,2,6081,Perth
1268,2012-03,147.6,Mariginiup,1100000,4.0,2,6078,Perth
1270,2012-04,145.4,Kiara,455000,4.0,2,6054,Perth
1271,2012-04,145.4,Parkerville,865000,4.0,2,6081,Perth
1272,2012-04,145.4,Jarrahdale,555000,4.0,2,6124,Perth
1274,2012-04,145.4,Kiara,467500,4.0,2,6054,Perth
1276,2012-04,145.4,Murdoch,870000,4.0,2,6150,Perth
1278,2012-04,145.4,Midvale,340000,4.0,2,6056,Perth
1279,2012-04,145.4,North Lake,605000,4.0,2,6163,Perth
1280,2012-04,145.4,Casuarina,780000,4.0,2,6167,Perth
1283,2012-04,145.4,Henley Brook,425000,4.0,2,6055,Perth
1287,2012-04,145.4,Calista,335000,4.0,2,6167,Perth
1289,2012-04,145.4,Boya,895000,4.0,2,6056,Perth
1292,2012-04,145.4,North Lake,645000,4.0,2,6163,Perth
1293,2012-04,145.4,Viveash,650000,4.0,2,6056,Perth
1294,2012-04,145.4,Casuarina,745000,4.0,2,6167,Perth
1296,2012-04,145.4,Henley Brook,370000,4.0,2,6055,Perth
1302,2012-04,145.4,Ashfield,485000,4.0,2,6054,Perth
1303,2012-04,145.4,Mundijong,230000,4.0,2,6123,Perth
1305,2012-04,145.4,Henley Brook,405000,4.0,2,6055,Perth
1307,2012-04,145.4,Watermans Bay,950000,4.0,2,6020,Perth
1308,2012-04,145.4,Murdoch,752000,4.0,2,6150,Perth
1309,2012-04,145.4,Watermans Bay,860000,4.0,2,6020,Perth
1310,2012-04,145.4,Forrestdale,420000,4.0,2,6112,Perth
1313,2012-04,145.4,Stoneville,649000,4.0,2,6081,Perth
1317,2012-05,134.8,Karnup,885000,4.0,2,6176,Perth
1319,2012-05,134.8,Jarrahdale,345000,4.0,2,6124,Perth
1321,2012-05,134.8,Kiara,408500,4.0,2,6054,Perth
1328,2012-05,134.8,Murdoch,870000,4.0,2,6150,Perth
1331,2012-05,134.8,Mahogany Creek,500000,4.0,2,6072,Perth
1335,2012-05,134.8,Henley Brook,565000,4.0,2,6055,Perth
1337,2012-05,134.8,North Lake,720000,4.0,2,6163,Perth
1338,2012-05,134.8,Champion Lakes,198000,4.0,2,6111,Perth
1340,2012-05,134.8,Samson,555000,4.0,2,6163,Perth
1343,2012-05,134.8,Samson,599000,4.0,2,6163,Perth
1344,2012-05,134.8,North Lake,675000,4.0,2,6163,Perth
1349,2012-05,134.8,Martin,820000,4.0,2,6110,Perth
1350,2012-05,134.8,Watermans Bay,1360000,4.0,2,6020,Perth
1355,2012-05,134.8,Parkerville,680000,4.0,2,6081,Perth
1356,2012-05,134.8,Waterford,890000,4.0,2,6152,Perth
1357,2012-05,134.8,Bellevue,319000,4.0,2,6056,Perth
1359,2012-05,134.8,Calista,330000,4.0,2,6167,Perth
1360,2012-05,134.8,Calista,290000,4.0,2,6167,Perth
1362,2012-05,134.8,Sawyers Valley,660000,4.0,2,6074,Perth
1363,2012-05,134.8,Marmion,975000,4.0,2,6020,Perth
1366,2012-05,134.8,Henley Brook,760000,4.0,2,6055,Perth
1367,2012-05,134.8,Anketell,1000000,4.0,2,6167,Perth
1368,2012-05,134.8,Karnup,960000,4.0,2,6176,Perth
1369,2012-06,134.0,Kiara,390000,4.0,2,6054,Perth
1378,2012-06,134.0,Samson,549000,4.0,2,6163,Perth
1379,2012-06,134.0,Samson,500000,4.0,2,6163,Perth
1382,2012-06,134.0,Karawara,785000,4.0,2,6152,Perth
1383,2012-06,134.0,Sawyers Valley,528500,4.0,2,6074,Perth
1385,2012-06,134.0,Marmion,785000,4.0,2,6020,Perth
1389,2012-06,134.0,Marmion,738000,4.0,2,6020,Perth
1392,2012-06,134.0,Samson,490000,4.0,2,6163,Perth
1393,2012-06,134.0,Woodbridge,595000,4.0,2,6056,Perth
1397,2012-06,134.0,Mardella,722000,4.0,2,6125,Perth
1403,2012-06,134.0,Gnangara,915000,4.0,2,6077,Perth
1405,2012-06,134.0,Watermans Bay,1125000,4.0,2,6020,Perth
1407,2012-06,134.0,Wungong,535000,4.0,2,6112,Perth
1411,2012-06,134.0,Brigadoon,775000,4.0,2,6069,Perth
1413,2012-06,134.0,Casuarina,835000,4.0,2,6167,Perth
1415,2012-06,134.0,Samson,550000,4.0,2,6163,Perth
1421,2012-07,117.0,Boya,430000,4.0,2,6056,Perth
1422,2012-07,117.0,Karnup,805000,4.0,2,6176,Perth
1423,2012-07,117.0,Henley Brook,523000,4.0,2,6055,Perth
1427,2012-07,117.0,Murdoch,738000,4.0,2,6150,Perth
1430,2012-07,117.0,Marmion,680000,4.0,2,6020,Perth
1432,2012-07,117.0,Mahogany Creek,500000,4.0,2,6072,Perth
1435,2012-07,117.0,North Lake,540000,4.0,2,6163,Perth
1437,2012-07,117.0,Jarrahdale,655000,4.0,2,6124,Perth
1439,2012-07,117.0,Samson,675000,4.0,2,6163,Perth
1442,2012-07,117.0,Walliston,580000,4.0,2,6076,Perth
1443,2012-07,117.0,Casuarina,660000,4.0,2,6167,Perth
1447,2012-07,117.0,Bellevue,380000,4.0,2,6056,Perth
1455,2012-07,117.0,Henley Brook,449000,4.0,2,6055,Perth
1456,2012-07,117.0,Guildford,620000,4.0,2,6055,Perth
1458,2012-07,117.0,Menora,1445000,4.0,2,6050,Perth
1464,2012-07,117.0,North Lake,585000,4.0,2,6163,Perth
1466,2012-07,117.0,Woodbridge,686000,4.0,2,6056,Perth
1467,2012-07,117.0,Henley Brook,405000,4.0,2,6055,Perth
1470,2012-07,117.0,Mount Richon,725000,4.0,2,6112,Perth
1471,2012-07,117.0,Stoneville,415000,4.0,2,6081,Perth
1473,2012-07,117.0,Jarrahdale,705000,4.0,2,6124,Perth
1474,2012-07,117.0,Ashfield,1115000,4.0,2,6054,Perth
1476,2012-07,117.0,Hillman,340000,4.0,2,6168,Perth
1481,2012-08,89.4,Brentwood,690000,4.0,2,6153,Perth
1485,2012-08,89.4,Henley Brook,720000,4.0,2,6055,Perth
1487,2012-08,89.4,Walliston,600000,4.0,2,6076,Perth
1490,2012-08,89.4,Karnup,825000,4.0,2,6176,Perth
1491,2012-08,89.4,Parkerville,800000,4.0,2,6081,Perth
1494,2012-08,89.4,Forrestdale,450000,4.0,2,6112,Perth
1496,2012-08,89.4,Wooroloo,730000,4.0,2,6558,Perth
1498,2012-08,89.4,Mardella,700000,4.0,2,6125,Perth
1499,2012-08,89.4,Walliston,560000,4.0,2,6076,Perth
1502,2012-08,89.4,Mahogany Creek,425000,4.0,2,6072,Perth
1506,2012-08,89.4,Sawyers Valley,650000,4.0,2,6074,Perth
1511,2012-08,89.4,Welshpool,465000,4.0,2,6106,Perth
1513,2012-08,89.4,Pickering Brook,575000,4.0,2,6076,Perth
1515,2012-08,89.4,Brentwood,1120000,4.0,2,6153,Perth
1522,2012-08,89.4,Mount Richon,375000,4.0,2,6112,Perth
1523,2012-08,89.4,Marmion,845000,4.0,2,6020,Perth
1528,2012-08,89.4,Bellevue,570000,4.0,2,6056,Perth
1537,2012-09,104.2,Champion Lakes,196000,4.0,2,6111,Perth
1540,2012-09,104.2,Henley Brook,585000,4.0,2,6055,Perth
1542,2012-09,104.2,Stoneville,520000,4.0,2,6081,Perth
1543,2012-09,104.2,Coolbinia,1075000,4.0,2,6050,Perth
1544,2012-09,104.2,Cardup,760000,4.0,2,6122,Perth
1546,2012-09,104.2,Herne Hill,740000,4.0,2,6056,Perth
1548,2012-09,104.2,Bellevue,455000,4.0,2,6056,Perth
1553,2012-09,104.2,Ashfield,435000,4.0,2,6054,Perth
1557,2012-09,104.2,Mahogany Creek,650000,4.0,2,6072,Perth
1560,2012-09,104.2,Hazelmere,750000,4.0,2,6055,Perth
1566,2012-09,104.2,Bickley,653000,4.0,2,6076,Perth
1567,2012-09,104.2,Champion Lakes,196000,4.0,2,6111,Perth
1577,2012-09,104.2,Mariginiup,1200000,4.0,2,6078,Perth
1578,2012-09,104.2,Baskerville,900000,4.0,2,6056,Perth
1580,2012-09,104.2,Karnup,770000,4.0,2,6176,Perth
1581,2012-09,104.2,Haynes,185000,4.0,2,6112,Perth
1584,2012-09,104.2,Champion Lakes,200000,4.0,2,6111,Perth
1585,2012-09,104.2,Henley Brook,485000,4.0,2,6055,Perth
1588,2012-09,104.2,Murdoch,800000,4.0,2,6150,Perth
1590,2012-10,119.3,Chidlow,215000,4.0,2,6556,Perth
1592,2012-10,119.3,Mardella,525000,4.0,2,6125,Perth
1593,2012-10,119.3,Marmion,780000,4.0,2,6020,Perth
1595,2012-10,119.3,Coolbinia,1112500,4.0,2,6050,Perth
1599,2012-10,119.3,Henley Brook,450000,4.0,2,6055,Perth
1601,2012-10,119.3,Mount Richon,450000,4.0,2,6112,Perth
1604,2012-10,119.3,Brentwood,760000,4.0,2,6153,Perth
1605,2012-10,119.3,Darling Downs,600000,4.0,2,6122,Perth
1612,2012-10,119.3,Kiara,405000,4.0,2,6054,Perth
1614,2012-10,119.3,Mardella,80000,4.0,2,6125,Perth
1615,2012-10,119.3,Samson,640000,4.0,2,6163,Perth
1619,2012-10,119.3,Ashfield,430000,4.0,2,6054,Perth
1623,2012-10,119.3,Sawyers Valley,475000,4.0,2,6074,Perth
1625,2012-10,119.3,Henley Brook,390000,4.0,2,6055,Perth
1631,2012-10,119.3,Murdoch,501000,4.0,2,6150,Perth
1633,2012-10,119.3,Henley Brook,492500,4.0,2,6055,Perth
1636,2012-10,119.3,Chidlow,480000,4.0,2,6556,Perth
1638,2012-10,119.3,Jandabup,1200000,4.0,2,6077,Perth
1639,2012-10,119.3,Parkerville,645000,4.0,2,6081,Perth
1641,2012-10,119.3,Darling Downs,670000,4.0,2,6122,Perth
1646,2012-10,119.3,Midvale,354000,4.0,2,6056,Perth
1647,2012-10,119.3,Karnup,900000,4.0,2,6176,Perth
1651,2012-10,119.3,Henley Brook,455000,4.0,2,6055,Perth
1652,2012-10,119.3,Jarrahdale,530000,4.0,2,6124,Perth
1656,2012-10,119.3,Kiara,575000,4.0,2,6054,Perth
1657,2012-10,119.3,Calista,345000,4.0,2,6167,Perth
1658,2012-10,119.3,Parkerville,600000,4.0,2,6081,Perth
1662,2012-11,115.6,Henley Brook,490000,4.0,2,6055,Perth
1663,2012-11,115.6,Stoneville,520000,4.0,2,6081,Perth
1664,2012-11,115.6,Orange Grove,850000,4.0,2,6109,Perth
1667,2012-11,115.6,Menora,1520000,4.0,2,6050,Perth
1671,2012-11,115.6,Henley Brook,605000,4.0,2,6055,Perth
1672,2012-11,115.6,Serpentine,565000,4.0,2,6125,Perth
1674,2012-11,115.6,Neerabup,1270000,4.0,2,6031,Perth
1676,2012-11,115.6,Hazelmere,535000,4.0,2,6055,Perth
1680,2012-11,115.6,Mount Richon,615000,4.0,2,6112,Perth
1681,2012-11,115.6,Marmion,790000,4.0,2,6020,Perth
1686,2012-11,115.6,Forrestdale,560000,4.0,2,6112,Perth
1687,2012-11,115.6,Henley Brook,707500,4.0,2,6055,Perth
1688,2012-11,115.6,Hazelmere,535000,4.0,2,6055,Perth
1689,2012-11,115.6,Mount Richon,570000,4.0,2,6112,Perth
1690,2012-11,115.6,Marmion,760000,4.0,2,6020,Perth
1695,2012-11,115.6,Casuarina,720000,4.0,2,6167,Perth
1696,2012-11,115.6,Gnangara,1200000,4.0,2,6077,Perth
1697,2012-11,115.6,Murdoch,516500,4.0,2,6150,Perth
1698,2012-11,115.6,Karnup,765000,4.0,2,6176,Perth
1699,2012-11,115.6,Casuarina,750000,4.0,2,6167,Perth
1702,2012-11,115.6,Brentwood,712500,4.0,2,6153,Perth
1706,2012-11,115.6,Gnangara,850000,4.0,2,6077,Perth
1708,2012-11,115.6,Haynes,185000,4.0,2,6112,Perth
1716,2012-11,115.6,Menora,1625000,4.0,2,6050,Perth
1721,2012-12,144.9,Midvale,375000,4.0,2,6056,Perth
1722,2012-12,144.9,Kiara,430000,4.0,2,6054,Perth
1723,2012-12,144.9,Daglish,1145000,4.0,2,6008,Perth
1726,2012-12,144.9,Marmion,1000000,4.0,2,6020,Perth
1727,2012-12,144.9,Gnangara,860000,4.0,2,6077,Perth
1728,2012-12,144.9,Henley Brook,156000,4.0,2,6055,Perth
1735,2012-12,144.9,Boya,525000,4.0,2,6056,Perth
1736,2012-12,144.9,Middle Swan,440000,4.0,2,6056,Perth
1738,2012-12,144.9,Gnangara,1200000,4.0,2,6077,Perth
1741,2012-12,144.9,Haynes,195000,4.0,2,6112,Perth
1743,2012-12,144.9,Herne Hill,360000,4.0,2,6056,Perth
1745,2012-12,144.9,Samson,568000,4.0,2,6163,Perth
1746,2012-12,144.9,Daglish,914000,4.0,2,6008,Perth
1747,2012-12,144.9,Mardella,760000,4.0,2,6125,Perth
1748,2012-12,144.9,Bellevue,440000,4.0,2,6056,Perth
1750,2012-12,144.9,Mount Richon,750000,4.0,2,6112,Perth
1752,2012-12,144.9,Serpentine,600000,4.0,2,6125,Perth
1753,2012-12,144.9,Woodbridge,700000,4.0,2,6056,Perth
1754,2012-12,144.9,Hopeland,795000,4.0,2,6125,Perth
1755,2012-12,144.9,Daglish,920000,4.0,2,6008,Perth
1756,2012-12,144.9,Kiara,395000,4.0,2,6054,Perth
1757,2012-12,144.9,Murdoch,840000,4.0,2,6150,Perth
1760,2012-12,144.9,Henley Brook,430000,4.0,2,6055,Perth
1761,2012-12,144.9,Karawara,785000,4.0,2,6152,Perth
1765,2012-12,144.9,Parkerville,736000,4.0,2,6081,Perth
1767,2012-12,144.9,Henley Brook,450000,4.0,2,6055,Perth
1772,2012-12,144.9,Hovea,495000,4.0,2,6071,Perth
1774,2013-01,152.5,Haynes,720000,4.0,2,6112,Perth
1777,2013-01,152.5,Mount Richon,372000,4.0,2,6112,Perth
1778,2013-01,152.5,Sawyers Valley,370000,4.0,2,6074,Perth
1779,2013-01,152.5,Marmion,855000,4.0,2,6020,Perth
1781,2013-01,152.5,Casuarina,850000,4.0,2,6167,Perth
1785,2013-01,152.5,Samson,607500,4.0,2,6163,Perth
1790,2013-01,152.5,Menora,1150000,4.0,2,6050,Perth
1796,2013-01,152.5,Murdoch,870000,4.0,2,6150,Perth
1798,2013-01,152.5,Woodbridge,880000,4.0,2,6056,Perth
1801,2013-01,152.5,Brentwood,690000,4.0,2,6153,Perth
1802,2013-01,152.5,Stoneville,538000,4.0,2,6081,Perth
1805,2013-01,152.5,Stoneville,520000,4.0,2,6081,Perth
1808,2013-01,152.5,North Lake,582000,4.0,2,6163,Perth
1810,2013-01,152.5,Cardup,400000,4.0,2,6122,Perth
1811,2013-01,152.5,Salter Point,1250000,4.0,2,6152,Perth
1813,2013-01,152.5,Brentwood,870000,4.0,2,6153,Perth
1815,2013-01,152.5,Ashfield,595000,4.0,2,6054,Perth
1818,2013-01,152.5,Mardella,765000,4.0,2,6125,Perth
1821,2013-01,152.5,Karawara,715000,4.0,2,6152,Perth
1824,2013-01,152.5,Stoneville,560000,4.0,2,6081,Perth
1825,2013-01,152.5,Henley Brook,555000,4.0,2,6055,Perth
1826,2013-01,152.5,Mount Richon,570000,4.0,2,6112,Perth
1827,2013-01,152.5,Midvale,350000,4.0,2,6056,Perth
1836,2013-01,152.5,Salter Point,930000,4.0,2,6152,Perth
1838,2013-01,152.5,Woodbridge,730000,4.0,2,6056,Perth
1840,2013-01,152.5,Serpentine,610000,4.0,2,6125,Perth
1841,2013-01,152.5,Brentwood,825000,4.0,2,6153,Perth
1846,2013-01,152.5,Mundijong,705000,4.0,2,6123,Perth
1851,2013-01,152.5,Middle Swan,412000,4.0,2,6056,Perth
1853,2013-01,152.5,Serpentine,599000,4.0,2,6125,Perth
1855,2013-02,151.7,Parkerville,655000,4.0,2,6081,Perth
1863,2013-02,151.7,Jarrahdale,590000,4.0,2,6124,Perth
1864,2013-02,151.7,Haynes,185000,4.0,2,6112,Perth
1872,2013-02,151.7,Henley Brook,459000,4.0,2,6055,Perth
1873,2013-02,151.7,Marmion,979000,4.0,2,6020,Perth
1874,2013-02,151.7,Stoneville,632000,4.0,2,6081,Perth
1875,2013-02,151.7,Middle Swan,470000,4.0,2,6056,Perth
1879,2013-02,151.7,Mount Richon,545000,4.0,2,6112,Perth
1880,2013-02,151.7,Chidlow,640000,4.0,2,6556,Perth
1882,2013-02,151.7,Glen Forrest,585000,4.0,2,6071,Perth
1883,2013-02,151.7,Samson,565000,4.0,2,6163,Perth
1885,2013-02,151.7,Mount Richon,620000,4.0,2,6112,Perth
1886,2013-02,151.7,Mount Richon,594000,4.0,2,6112,Perth
1897,2013-02,151.7,Cardup,780000,4.0,2,6122,Perth
1901,2013-02,151.7,Haynes,185000,4.0,2,6112,Perth
1902,2013-02,151.7,Forrestdale,1560000,4.0,2,6112,Perth
1905,2013-02,151.7,Henley Brook,446000,4.0,2,6055,Perth
1914,2013-02,151.7,Marmion,1550000,4.0,2,6020,Perth
1916,2013-02,151.7,Champion Lakes,500000,4.0,2,6111,Perth
1918,2013-02,151.7,Casuarina,700000,4.0,2,6167,Perth
1919,2013-02,151.7,Haynes,199000,4.0,2,6112,Perth
1920,2013-02,151.7,Murdoch,860000,4.0,2,6150,Perth
1925,2013-02,151.7,Hovea,1100000,4.0,2,6071,Perth
1927,2013-03,137.3,Mount Richon,409000,4.0,2,6112,Perth
1928,2013-03,137.3,Henley Brook,472000,4.0,2,6055,Perth
1930,2013-03,137.3,Chidlow,505000,4.0,2,6556,Perth
1931,2013-03,137.3,Serpentine,255000,4.0,2,6125,Perth
1932,2013-03,137.3,Haynes,1300000,4.0,2,6112,Perth
1936,2013-03,137.3,Boya,540000,4.0,2,6056,Perth
1937,2013-03,137.3,Parkerville,726000,4.0,2,6081,Perth
1938,2013-03,137.3,Samson,560000,4.0,2,6163,Perth
1939,2013-03,137.3,Walliston,1150000,4.0,2,6076,Perth
1940,2013-03,137.3,Glen Forrest,515000,4.0,2,6071,Perth
1941,2013-03,137.3,Henley Brook,435000,4.0,2,6055,Perth
1942,2013-03,137.3,Herne Hill,1275000,4.0,2,6056,Perth
1948,2013-03,137.3,Glen Forrest,570000,4.0,2,6071,Perth
1957,2013-03,137.3,Kiara,450000,4.0,2,6054,Perth
1958,2013-03,137.3,Serpentine,495000,4.0,2,6125,Perth
1962,2013-03,137.3,Martin,795000,4.0,2,6110,Perth
1965,2013-03,137.3,Martin,635000,4.0,2,6110,Perth
1967,2013-03,137.3,Jarrahdale,700000,4.0,2,6124,Perth
1969,2013-03,137.3,Hillman,350500,4.0,2,6168,Perth
1973,2013-03,137.3,Greenmount,475000,4.0,2,6056,Perth
1977,2013-03,137.3,Jolimont,1560000,4.0,2,6014,Perth
1978,2013-03,137.3,Jarrahdale,685000,4.0,2,6124,Perth
1979,2013-03,137.3,Haynes,185000,4.0,2,6112,Perth
1981,2013-03,137.3,Orange Grove,870000,4.0,2,6109,Perth
1983,2013-03,137.3,Mount Richon,735000,4.0,2,6112,Perth
1986,2013-03,137.3,Sawyers Valley,860000,4.0,2,6074,Perth
1991,2013-03,137.3,Glen Forrest,495000,4.0,2,6071,Perth
1992,2013-03,137.3,Karragullen,175000,4.0,2,6111,Perth
1995,2013-03,137.3,Henley Brook,440000,4.0,2,6055,Perth
1996,2013-03,137.3,Karawara,769000,4.0,2,6152,Perth
2005,2013-03,137.3,Marmion,878000,4.0,2,6020,Perth
2009,2013-03,137.3,Forrestdale,675000,4.0,2,6112,Perth
2010,2013-03,137.3,Samson,659000,4.0,2,6163,Perth
2013,2013-03,137.3,Henley Brook,466000,4.0,2,6055,Perth
2021,2013-03,137.3,Mount Richon,565000,4.0,2,6112,Perth
2030,2013-03,137.3,Waterford,1250000,4.0,2,6152,Perth
2036,2013-03,137.3,Middle Swan,430000,4.0,2,6056,Perth
2051,2013-04,134.1,Samson,685000,4.0,2,6163,Perth
2052,2013-04,134.1,Coolbinia,855000,4.0,2,6050,Perth
2058,2013-04,134.1,Serpentine,775000,4.0,2,6125,Perth
2059,2013-04,134.1,Greenmount,475000,4.0,2,6056,Perth
2060,2013-04,134.1,Kiara,520000,4.0,2,6054,Perth
2064,2013-04,134.1,Mount Richon,650000,4.0,2,6112,Perth
2067,2013-04,134.1,Glen Forrest,595000,4.0,2,6071,Perth
2068,2013-04,134.1,Henley Brook,575000,4.0,2,6055,Perth
2073,2013-04,134.1,Darling Downs,795000,4.0,2,6122,Perth
2076,2013-04,134.1,Middle Swan,420000,4.0,2,6056,Perth
2077,2013-04,134.1,Martin,680000,4.0,2,6110,Perth
2078,2013-04,134.1,Brigadoon,373000,4.0,2,6069,Perth
2080,2013-04,134.1,Midvale,408000,4.0,2,6056,Perth
2081,2013-04,134.1,Darling Downs,752000,4.0,2,6122,Perth
2084,2013-04,134.1,Wooroloo,472000,4.0,2,6558,Perth
2087,2013-04,134.1,Ashfield,495000,4.0,2,6054,Perth
2092,2013-04,134.1,Samson,545000,4.0,2,6163,Perth
2099,2013-04,134.1,Hovea,790000,4.0,2,6071,Perth
2100,2013-04,134.1,Sawyers Valley,550000,4.0,2,6074,Perth
2101,2013-04,134.1,Samson,655000,4.0,2,6163,Perth
2103,2013-04,134.1,Jarrahdale,615000,4.0,2,6124,Perth
2104,2013-04,134.1,Champion Lakes,210000,4.0,2,6111,Perth
2105,2013-04,134.1,Stoneville,643000,4.0,2,6081,Perth
2107,2013-04,134.1,Karawara,770000,4.0,2,6152,Perth
2110,2013-04,134.1,Jandabup,960000,4.0,2,6077,Perth
2111,2013-04,134.1,Greenmount,572000,4.0,2,6056,Perth
2112,2013-04,134.1,Carabooda,903000,4.0,2,6033,Perth
2113,2013-04,134.1,Marmion,908000,4.0,2,6020,Perth
2115,2013-04,134.1,Upper Swan,705000,4.0,2,6069,Perth
2120,2013-04,134.1,Cardup,885000,4.0,2,6122,Perth
2122,2013-04,134.1,Mariginiup,1125000,4.0,2,6078,Perth
2126,2013-05,110.4,Parkerville,780000,4.0,2,6081,Perth
2136,2013-05,110.4,North Lake,855000,4.0,2,6163,Perth
2145,2013-05,110.4,Champion Lakes,457000,4.0,2,6111,Perth
2149,2013-05,110.4,West Swan,850000,4.0,2,6055,Perth
2150,2013-05,110.4,North Lake,700000,4.0,2,6163,Perth
2151,2013-05,110.4,North Lake,715000,4.0,2,6163,Perth
2152,2013-05,110.4,Midvale,375000,4.0,2,6056,Perth
2156,2013-05,110.4,Serpentine,275000,4.0,2,6125,Perth
2158,2013-05,110.4,Salter Point,1100000,4.0,2,6152,Perth
2161,2013-05,110.4,Mundijong,640000,4.0,2,6123,Perth
2163,2013-05,110.4,Champion Lakes,197000,4.0,2,6111,Perth
2164,2013-05,110.4,Mount Richon,580000,4.0,2,6112,Perth
2168,2013-05,110.4,Darling Downs,725000,4.0,2,6122,Perth
2169,2013-05,110.4,Henley Brook,505000,4.0,2,6055,Perth
2170,2013-05,110.4,Champion Lakes,638000,4.0,2,6111,Perth
2178,2013-05,110.4,Greenmount,515000,4.0,2,6056,Perth
2179,2013-05,110.4,Murdoch,910000,4.0,2,6150,Perth
2180,2013-05,110.4,Haynes,189000,4.0,2,6112,Perth
2182,2013-05,110.4,Haynes,189000,4.0,2,6112,Perth
2183,2013-05,110.4,Darling Downs,840000,4.0,2,6122,Perth
2184,2013-05,110.4,Samson,580000,4.0,2,6163,Perth
2186,2013-05,110.4,Haynes,187000,4.0,2,6112,Perth
2187,2013-05,110.4,Chidlow,639000,4.0,2,6556,Perth
2192,2013-05,110.4,Middle Swan,380000,4.0,2,6056,Perth
2194,2013-05,110.4,Haynes,185000,4.0,2,6112,Perth
2197,2013-05,110.4,Oakford,981000,4.0,2,6121,Perth
2198,2013-05,110.4,Henley Brook,805000,4.0,2,6055,Perth
2207,2013-05,110.4,Jandakot,1220000,4.0,2,6164,Perth
2209,2013-05,110.4,Champion Lakes,205000,4.0,2,6111,Perth
2212,2013-05,110.4,Waterford,1207500,4.0,2,6152,Perth
2213,2013-05,110.4,Bickley,730000,4.0,2,6076,Perth
2214,2013-05,110.4,Middle Swan,492000,4.0,2,6056,Perth
2218,2013-05,110.4,Serpentine,285000,4.0,2,6125,Perth
2219,2013-05,110.4,Midvale,330000,4.0,2,6056,Perth
2222,2013-05,110.4,Henley Brook,630000,4.0,2,6055,Perth
2223,2013-05,110.4,Boya,520000,4.0,2,6056,Perth
2228,2013-05,110.4,Glen Forrest,705000,4.0,2,6071,Perth
2241,2013-06,116.5,Glen Forrest,1400000,4.0,2,6071,Perth
